t,value
1574467855,7.101073861122131E-4
1574467856,7.139220833778381E-4
1574467857,7.139220833778381E-4
1574467858,7.139220833778381E-4
1574467859,7.139220833778381E-4
1574467860,7.139220833778381E-4
1574467861,7.139220833778381E-4
1574467862,7.139220833778381E-4
1574467863,7.139220833778381E-4
1574467864,7.139220833778381E-4
1574467865,7.139220833778381E-4
1574467866,7.139220833778381E-4
1574467867,7.139220833778381E-4
1574467868,7.139220833778381E-4
1574467869,7.139220833778381E-4
1574467870,7.139220833778381E-4
1574467871,7.139220833778381E-4
1574467872,7.139220833778381E-4
1574467873,7.139220833778381E-4
1574467874,7.139220833778381E-4
1574467875,7.139220833778381E-4
1574467876,7.139220833778381E-4
1574467877,7.139220833778381E-4
1574467878,7.139220833778381E-4
1574467879,7.139220833778381E-4
1574467880,7.139220833778381E-4
1574467881,7.139220833778381E-4
1574467882,7.139220833778381E-4
1574467883,7.139220833778381E-4
1574467884,7.139220833778381E-4
1574467885,7.139220833778381E-4
1574467886,7.139220833778381E-4
1574467887,7.139220833778381E-4
1574467888,7.139220833778381E-4
1574467889,7.139220833778381E-4
1574467890,7.139220833778381E-4
1574467891,7.139220833778381E-4
1574467892,7.139220833778381E-4
1574467893,7.139220833778381E-4
1574467894,7.139220833778381E-4
1574467895,7.139220833778381E-4
1574467896,7.139220833778381E-4
1574467897,7.139220833778381E-4
1574467898,7.139220833778381E-4
1574467899,7.139220833778381E-4
1574467900,7.139220833778381E-4
1574467901,7.139220833778381E-4
1574467902,7.139220833778381E-4
1574467903,7.139220833778381E-4
1574467904,7.139220833778381E-4
1574467905,7.139220833778381E-4
1574467906,7.139220833778381E-4
1574467907,7.139220833778381E-4
1574467908,7.139220833778381E-4
1574467909,7.139220833778381E-4
1574467910,7.139220833778381E-4
1574467911,7.139220833778381E-4
1574467912,7.139220833778381E-4
1574467913,7.139220833778381E-4
1574467914,7.139220833778381E-4
1574467915,7.139220833778381E-4
1574467916,7.139220833778381E-4
1574467917,7.139220833778381E-4
1574467918,7.139220833778381E-4
1574467919,7.139220833778381E-4
1574467920,7.139220833778381E-4
1574467921,7.139220833778381E-4
1574467922,7.139220833778381E-4
1574467923,7.139220833778381E-4
1574467924,7.139220833778381E-4
1574467925,7.139220833778381E-4
1574467926,7.139220833778381E-4
