t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
1574467060,12943,5,3.320000,2,0.748331,3.000000,4.000000,4.700000,5.000000,5.000000,5.000000
1574467061,12968,5,3.280000,2,0.737111,3.000000,4.000000,5.000000,5.000000,5.000000,5.000000
1574467062,12993,3,2.120000,1,0.525991,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574467063,13017,3,1.875000,1,0.612372,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574467064,13042,3,1.680000,1,0.556776,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574467065,13067,3,2.480000,2,0.509902,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574467066,13092,3,2.200000,2,0.408248,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574467067,13116,18,2.958333,1,3.276785,2.000000,3.000000,14.500000,18.000000,18.000000,18.000000
1574467068,13141,4,2.600000,2,0.763763,2.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574467069,13166,4,2.920000,1,0.812404,3.000000,3.500000,4.000000,4.000000,4.000000,4.000000
1574467070,13191,7,2.720000,1,1.100000,3.000000,3.000000,6.100000,7.000000,7.000000,7.000000
1574467071,13215,3,2.208333,1,0.508977,2.000000,2.750000,3.000000,3.000000,3.000000,3.000000
1574467072,13240,15,2.800000,1,2.629956,2.000000,3.000000,11.400000,15.000000,15.000000,15.000000
1574467073,13265,3,1.960000,1,0.538516,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574467074,13290,3,2.000000,1,0.408248,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574467075,13314,4,2.458333,2,0.588230,2.000000,3.000000,3.750000,4.000000,4.000000,4.000000
1574467076,13339,5,3.160000,2,0.943398,3.000000,4.000000,5.000000,5.000000,5.000000,5.000000
1574467077,13364,5,3.120000,2,0.881287,3.000000,4.000000,4.700000,5.000000,5.000000,5.000000
1574467078,13389,3,2.720000,2,0.458258,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574467079,13413,4,2.333333,1,0.637022,2.000000,3.000000,3.750000,4.000000,4.000000,4.000000
1574467080,13438,5,2.520000,1,0.871780,2.000000,3.000000,4.700000,5.000000,5.000000,5.000000
1574467081,13463,5,3.600000,2,0.816497,4.000000,4.000000,5.000000,5.000000,5.000000,5.000000
1574467082,13488,5,4.040000,3,0.675771,4.000000,4.500000,5.000000,5.000000,5.000000,5.000000
1574467083,13512,4,3.333333,2,0.637022,3.000000,4.000000,4.000000,4.000000,4.000000,4.000000
1574467084,13537,4,3.000000,2,0.500000,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574467085,13562,3,2.440000,2,0.506623,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574467086,13587,3,2.240000,1,0.597216,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574467087,13611,4,2.333333,1,0.637022,2.000000,3.000000,3.750000,4.000000,4.000000,4.000000
1574467088,13636,3,2.560000,1,0.583095,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574467089,13661,3,2.120000,1,0.600000,2.000000,2.500000,3.000000,3.000000,3.000000,3.000000
1574467090,13685,4,2.750000,2,0.737210,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574467091,13710,3,2.240000,1,0.597216,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574467092,13735,9,2.760000,2,1.392839,3.000000,3.000000,7.200000,9.000000,9.000000,9.000000
1574467093,13760,3,2.280000,1,0.541603,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574467094,13784,4,1.958333,1,0.806450,2.000000,2.000000,3.750000,4.000000,4.000000,4.000000
1574467095,13809,3,1.720000,1,0.613732,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574467096,13834,2,1.520000,1,0.509902,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574467097,13859,2,1.480000,1,0.509902,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574467098,13884,3,1.640000,1,0.568624,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574467099,13908,2,1.708333,1,0.464306,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574467100,13933,3,2.160000,1,0.624500,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574467101,13958,5,2.600000,2,0.707107,3.000000,3.000000,4.400000,5.000000,5.000000,5.000000
1574467102,13983,5,1.840000,1,0.800000,2.000000,2.000000,4.100000,5.000000,5.000000,5.000000
1574467103,14007,4,2.500000,1,0.659380,2.500000,3.000000,3.750000,4.000000,4.000000,4.000000
1574467104,14032,6,2.840000,1,0.986577,3.000000,3.000000,5.700000,6.000000,6.000000,6.000000
1574467105,14057,4,2.880000,1,0.881287,3.000000,3.500000,4.000000,4.000000,4.000000,4.000000
1574467106,14082,4,2.120000,1,0.525991,2.000000,2.000000,3.700000,4.000000,4.000000,4.000000
1574467107,14106,3,2.208333,1,0.588230,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574467108,14131,4,2.080000,1,0.702377,2.000000,2.000000,3.700000,4.000000,4.000000,4.000000
1574467109,14156,5,1.560000,1,0.869866,1.000000,2.000000,4.100000,5.000000,5.000000,5.000000
1574467110,14181,3,1.720000,1,0.678233,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574467111,14205,5,2.291667,1,0.806450,2.000000,3.000000,4.500000,5.000000,5.000000,5.000000
1574467112,14230,4,2.360000,2,0.637704,2.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574467113,14255,4,1.840000,1,0.850490,2.000000,2.000000,4.000000,4.000000,4.000000,4.000000
1574467114,14280,3,1.760000,1,0.522813,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574467115,14305,2,1.600000,1,0.500000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574467116,14329,6,2.166667,1,1.007220,2.000000,2.000000,5.250000,6.000000,6.000000,6.000000
1574467117,14354,4,2.280000,1,0.678233,2.000000,3.000000,3.700000,4.000000,4.000000,4.000000
1574467118,14379,2,1.680000,1,0.476095,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574467119,14404,3,1.960000,1,0.611010,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574467120,14428,4,3.083333,2,0.717282,3.000000,4.000000,4.000000,4.000000,4.000000,4.000000
1574467121,14453,5,3.880000,3,0.725718,4.000000,4.000000,5.000000,5.000000,5.000000,5.000000
1574467122,14478,5,3.920000,3,0.759386,4.000000,4.500000,5.000000,5.000000,5.000000,5.000000
1574467123,14503,6,3.960000,2,0.978093,4.000000,5.000000,5.700000,6.000000,6.000000,6.000000
1574467124,14527,4,2.875000,2,0.536697,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574467125,14552,3,2.240000,1,0.597216,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574467126,14577,5,2.600000,1,0.866025,2.000000,3.000000,4.700000,5.000000,5.000000,5.000000
1574467127,14602,4,2.720000,2,0.678233,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574467128,14626,6,3.958333,2,1.197068,4.000000,5.000000,5.750000,6.000000,6.000000,6.000000
1574467129,14651,5,2.960000,2,0.840635,3.000000,3.500000,4.700000,5.000000,5.000000,5.000000
1574467130,14676,4,2.520000,1,0.653197,3.000000,3.000000,3.700000,4.000000,4.000000,4.000000
1574467131,14701,3,2.160000,1,0.553775,2.000000,2.500000,3.000000,3.000000,3.000000,3.000000
1574467132,14725,3,2.375000,1,0.646899,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574467133,14750,3,1.960000,1,0.611010,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574467134,14775,5,4.000000,2,0.866025,4.000000,5.000000,5.000000,5.000000,5.000000,5.000000
1574467135,14800,5,4.280000,3,0.613732,4.000000,5.000000,5.000000,5.000000,5.000000,5.000000
1574467136,14824,4,2.666667,2,0.564660,3.000000,3.000000,3.750000,4.000000,4.000000,4.000000
1574467137,14849,5,2.600000,1,0.912871,3.000000,3.000000,4.700000,5.000000,5.000000,5.000000
1574467138,14874,5,4.400000,4,0.500000,4.000000,5.000000,5.000000,5.000000,5.000000,5.000000
1574467139,14898,7,3.000000,2,1.063219,3.000000,3.000000,6.250000,7.000000,7.000000,7.000000
1574467140,14923,5,3.760000,3,0.522813,4.000000,4.000000,4.700000,5.000000,5.000000,5.000000
1574467141,14948,5,3.920000,3,0.640312,4.000000,4.000000,5.000000,5.000000,5.000000,5.000000
1574467142,14973,5,4.080000,3,0.571548,4.000000,4.000000,5.000000,5.000000,5.000000,5.000000
1574467143,14998,5,3.480000,2,0.871780,3.000000,4.000000,5.000000,5.000000,5.000000,5.000000
1574467144,15022,7,3.291667,1,1.197068,3.000000,4.000000,6.500000,7.000000,7.000000,7.000000
1574467145,15047,4,2.520000,1,0.714143,3.000000,3.000000,3.700000,4.000000,4.000000,4.000000
1574467146,15072,4,3.120000,2,0.725718,3.000000,4.000000,4.000000,4.000000,4.000000,4.000000
1574467147,15097,6,3.720000,2,0.979796,4.000000,4.000000,6.000000,6.000000,6.000000,6.000000
1574467148,15121,9,4.666667,3,1.522774,4.000000,5.750000,8.500000,9.000000,9.000000,9.000000
1574467149,15146,16,6.200000,3,2.466441,6.000000,7.000000,13.600000,16.000000,16.000000,16.000000
1574467150,15171,6,5.040000,4,0.675771,5.000000,5.500000,6.000000,6.000000,6.000000,6.000000
1574467151,15196,5,3.880000,3,0.832666,4.000000,5.000000,5.000000,5.000000,5.000000,5.000000
1574467152,15220,6,4.458333,2,1.141287,4.500000,5.000000,6.000000,6.000000,6.000000,6.000000
1574467153,15245,5,3.560000,2,0.916515,4.000000,4.000000,5.000000,5.000000,5.000000,5.000000
1574467154,15270,10,5.360000,2,2.018250,5.000000,6.500000,9.700000,10.000000,10.000000,10.000000
1574467155,15295,9,5.760000,3,1.665333,6.000000,7.000000,9.000000,9.000000,9.000000,9.000000
1574467156,15319,6,4.208333,2,1.062367,4.000000,5.000000,6.000000,6.000000,6.000000,6.000000
1574467157,15344,9,4.960000,3,1.398809,5.000000,6.000000,8.400000,9.000000,9.000000,9.000000
1574467158,15369,10,5.240000,4,1.535144,5.000000,6.000000,9.400000,10.000000,10.000000,10.000000
1574467159,15394,9,7.160000,5,1.027943,7.000000,8.000000,8.700000,9.000000,9.000000,9.000000
1574467160,15418,7,5.875000,4,0.899879,6.000000,7.000000,7.000000,7.000000,7.000000,7.000000
1574467161,15443,6,4.240000,3,0.778888,4.000000,5.000000,5.700000,6.000000,6.000000,6.000000
1574467162,15468,4,2.960000,2,0.675771,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574467163,15493,3,2.200000,2,0.408248,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574467164,15517,3,1.833333,1,0.637022,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574467165,15542,4,2.560000,2,0.711805,2.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574467166,15567,6,4.600000,3,0.763763,5.000000,5.000000,6.000000,6.000000,6.000000,6.000000
1574467167,15592,6,4.920000,4,0.640312,5.000000,5.000000,6.000000,6.000000,6.000000,6.000000
1574467168,15616,8,5.875000,4,1.075922,6.000000,7.000000,7.750000,8.000000,8.000000,8.000000
1574467169,15641,8,6.840000,5,0.986577,7.000000,8.000000,8.000000,8.000000,8.000000,8.000000
1574467170,15666,10,8.160000,4,1.434108,8.000000,9.000000,10.000000,10.000000,10.000000,10.000000
1574467171,15691,11,8.720000,4,1.429452,9.000000,9.500000,10.700000,11.000000,11.000000,11.000000
1574467172,15715,11,9.166667,8,0.816497,9.000000,10.000000,10.750000,11.000000,11.000000,11.000000
1574467173,15740,10,8.280000,7,0.936305,8.000000,9.000000,10.000000,10.000000,10.000000,10.000000
1574467174,15765,7,5.640000,3,1.186030,6.000000,7.000000,7.000000,7.000000,7.000000,7.000000
1574467175,15790,5,3.440000,1,1.121011,4.000000,4.000000,5.000000,5.000000,5.000000,5.000000
1574467176,15814,6,2.958333,1,1.366658,3.000000,4.000000,5.750000,6.000000,6.000000,6.000000
1574467177,15839,5,2.200000,1,0.816497,2.000000,2.500000,4.400000,5.000000,5.000000,5.000000
1574467178,15864,7,4.320000,3,0.988264,4.000000,5.000000,6.700000,7.000000,7.000000,7.000000
1574467179,15889,13,6.400000,4,1.658312,6.000000,7.000000,11.200000,13.000000,13.000000,13.000000
1574467180,15913,5,3.791667,3,0.658005,4.000000,4.000000,5.000000,5.000000,5.000000,5.000000
1574467181,15938,6,4.800000,3,1.040833,5.000000,6.000000,6.000000,6.000000,6.000000,6.000000
1574467182,15963,7,5.520000,3,0.962635,6.000000,6.000000,7.000000,7.000000,7.000000,7.000000
1574467183,15988,6,5.120000,4,0.600000,5.000000,5.500000,6.000000,6.000000,6.000000,6.000000
1574467184,16012,9,5.916667,3,1.529895,6.000000,7.000000,8.750000,9.000000,9.000000,9.000000
1574467185,16037,10,8.200000,6,1.154701,8.000000,9.000000,10.000000,10.000000,10.000000,10.000000
1574467186,16062,11,9.440000,8,0.820569,9.000000,10.000000,11.000000,11.000000,11.000000,11.000000
1574467187,16087,9,8.280000,7,0.541603,8.000000,9.000000,9.000000,9.000000,9.000000,9.000000
1574467188,16111,8,7.208333,6,0.588230,7.000000,8.000000,8.000000,8.000000,8.000000,8.000000
1574467189,16136,10,5.440000,4,1.386843,5.000000,6.000000,9.100000,10.000000,10.000000,10.000000
1574467190,16161,5,3.280000,2,0.979796,3.000000,4.000000,5.000000,5.000000,5.000000,5.000000
1574467191,16186,6,2.840000,2,0.800000,3.000000,3.000000,5.100000,6.000000,6.000000,6.000000
1574467192,16210,4,3.375000,2,0.575779,3.000000,4.000000,4.000000,4.000000,4.000000,4.000000
1574467193,16235,3,2.320000,2,0.476095,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574467194,16260,7,2.480000,2,1.045626,2.000000,3.000000,5.800000,7.000000,7.000000,7.000000
1574467195,16285,3,2.280000,1,0.541603,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574467196,16309,4,2.541667,2,0.588230,2.500000,3.000000,3.750000,4.000000,4.000000,4.000000
1574467197,16334,4,3.080000,2,0.640312,3.000000,3.500000,4.000000,4.000000,4.000000,4.000000
1574467198,16359,4,3.120000,2,0.525991,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574467199,16384,6,3.560000,3,0.711805,3.000000,4.000000,5.400000,6.000000,6.000000,6.000000
1574467200,16408,5,3.458333,3,0.658005,3.000000,4.000000,5.000000,5.000000,5.000000,5.000000
1574467201,16433,6,4.320000,2,0.988264,4.000000,5.000000,6.000000,6.000000,6.000000,6.000000
1574467202,16458,6,3.600000,2,0.866025,3.000000,4.000000,5.700000,6.000000,6.000000,6.000000
1574467203,16483,4,2.640000,1,0.700000,3.000000,3.000000,3.700000,4.000000,4.000000,4.000000
1574467204,16507,2,1.625000,1,0.494535,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574467205,16532,3,1.840000,1,0.553775,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574467206,16557,2,1.880000,1,0.331662,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574467207,16581,3,2.416667,2,0.503610,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574467208,16606,4,2.840000,2,0.472582,3.000000,3.000000,3.700000,4.000000,4.000000,4.000000
1574467209,16631,4,3.240000,2,0.597216,3.000000,4.000000,4.000000,4.000000,4.000000,4.000000
1574467210,16656,6,4.080000,3,0.759386,4.000000,4.500000,5.700000,6.000000,6.000000,6.000000
1574467211,16680,5,4.500000,4,0.510754,4.500000,5.000000,5.000000,5.000000,5.000000,5.000000
1574467212,16705,5,3.880000,3,0.600000,4.000000,4.000000,5.000000,5.000000,5.000000,5.000000
1574467213,16730,4,3.040000,2,0.675771,3.000000,3.500000,4.000000,4.000000,4.000000,4.000000
1574467214,16755,6,4.080000,3,0.640312,4.000000,4.000000,5.700000,6.000000,6.000000,6.000000
1574467215,16780,4,2.800000,1,1.000000,3.000000,4.000000,4.000000,4.000000,4.000000,4.000000
1574467216,16804,3,1.666667,1,0.637022,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574467217,16829,5,3.160000,1,1.247664,3.000000,4.000000,5.000000,5.000000,5.000000,5.000000
1574467218,16854,5,3.760000,3,0.522813,4.000000,4.000000,4.700000,5.000000,5.000000,5.000000
1574467219,16878,4,3.208333,2,0.658005,3.000000,4.000000,4.000000,4.000000,4.000000,4.000000
1574467220,16903,4,3.640000,2,0.568624,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000
1574467221,16928,4,2.360000,1,0.907377,2.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574467222,16953,11,3.440000,2,1.685230,3.000000,4.000000,8.900000,11.000000,11.000000,11.000000
1574467223,16977,5,3.375000,2,0.969648,3.000000,4.000000,5.000000,5.000000,5.000000,5.000000
1574467224,17002,6,4.960000,3,0.789515,5.000000,5.500000,6.000000,6.000000,6.000000,6.000000
1574467225,17027,4,3.000000,2,0.577350,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574467226,17052,4,2.800000,2,0.500000,3.000000,3.000000,3.700000,4.000000,4.000000,4.000000
1574467227,17076,4,3.500000,3,0.510754,3.500000,4.000000,4.000000,4.000000,4.000000,4.000000
1574467228,17101,5,3.680000,3,0.556776,4.000000,4.000000,4.700000,5.000000,5.000000,5.000000
1574467229,17126,5,3.920000,2,0.640312,4.000000,4.000000,5.000000,5.000000,5.000000,5.000000
1574467230,17151,5,3.920000,2,0.702377,4.000000,4.000000,5.000000,5.000000,5.000000,5.000000
1574467231,17175,4,2.875000,2,0.679674,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574467232,17200,4,2.960000,2,0.454606,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574467233,17225,5,3.440000,2,0.711805,3.000000,4.000000,4.700000,5.000000,5.000000,5.000000
1574467234,17250,5,3.240000,2,0.723418,3.000000,4.000000,4.700000,5.000000,5.000000,5.000000
1574467235,17274,4,3.250000,2,0.675664,3.000000,4.000000,4.000000,4.000000,4.000000,4.000000
1574467236,17299,5,3.400000,2,0.645497,3.000000,4.000000,4.700000,5.000000,5.000000,5.000000
1574467237,17324,4,2.560000,2,0.650641,2.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574467238,17349,4,2.680000,2,0.627163,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574467239,17373,3,2.250000,2,0.442326,2.000000,2.750000,3.000000,3.000000,3.000000,3.000000
1574467240,17398,4,2.560000,1,0.768115,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574467241,17423,3,2.040000,1,0.734847,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574467242,17448,3,1.840000,1,0.553775,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574467243,17472,3,2.375000,2,0.494535,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574467244,17497,4,2.840000,1,0.687992,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574467245,17522,4,2.200000,1,0.707107,2.000000,3.000000,3.700000,4.000000,4.000000,4.000000
1574467246,17547,4,2.680000,2,0.748331,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574467247,17571,4,3.708333,3,0.464306,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000
1574467248,17596,4,2.920000,2,0.640312,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574467249,17621,4,3.160000,2,0.472582,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574467250,17645,16,5.166667,2,3.116111,6.000000,7.000000,14.000000,16.000000,16.000000,16.000000
1574467251,17670,6,5.920000,4,0.400000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000
1574467252,17694,8,5.916667,4,0.928611,6.000000,6.750000,7.750000,8.000000,8.000000,8.000000
1574467253,17719,12,6.720000,5,1.275408,7.000000,7.000000,10.500000,12.000000,12.000000,12.000000
1574467254,17744,7,5.920000,5,0.862168,6.000000,7.000000,7.000000,7.000000,7.000000,7.000000
1574467255,17769,6,3.640000,1,1.524248,3.000000,5.000000,6.000000,6.000000,6.000000,6.000000
1574467256,17794,4,2.680000,1,0.748331,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574467257,17818,4,2.750000,2,0.675664,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574467258,17833,60,8.866667,2,16.256281,3.000000,3.000000,60.000000,60.000000,60.000000,60.000000
1574467259,17833,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1574467260,17833,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1574467261,17833,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
