t,value
1574455529,0.0
1574455530,0.0
1574455531,0.0
1574455532,0.0
1574455533,0.0
1574455534,0.0
1574455535,0.0
1574455536,0.0
1574455537,0.0
1574455538,0.0
1574455539,0.1917603024829193
1574455540,0.1917603024829193
1574455541,0.1917603024829193
1574455542,0.1917603024829193
1574455543,0.1917603024829193
1574455544,0.1917603024829193
1574455545,0.1917603024829193
1574455546,0.1917603024829193
1574455547,0.19176469438531427
1574455548,0.19176469438531427
1574455549,0.3790856779291389
1574455550,0.3790856779291389
1574455551,0.3790856779291389
1574455552,0.37908714094412016
1574455553,0.37908714094412016
1574455554,0.37908714094412016
1574455555,0.37908714094412016
1574455556,0.37908714094412016
1574455557,0.37908860395910143
1574455558,0.37908860395910143
1574455559,0.37908860395910143
1574455560,0.37908860395910143
1574455561,0.37908860395910143
1574455562,0.37908860395910143
1574455563,0.37908860395910143
1574455564,0.37908860395910143
1574455565,0.37908860395910143
1574455566,0.37908860395910143
1574455567,0.3790900669740827
1574455568,0.3790900669740827
1574455569,0.3790900669740827
1574455570,0.379091529989064
1574455571,0.379091529989064
1574455572,0.379091529989064
1574455573,0.379091529989064
1574455574,0.379091529989064
1574455575,0.379091529989064
1574455576,0.37909299300404525
1574455577,0.37909299300404525
1574455578,0.37909299300404525
1574455579,0.37909299300404525
1574455580,0.37909299300404525
1574455581,0.37909299300404525
1574455582,0.37909299300404525
1574455583,0.3790944560190265
1574455584,0.3790944560190265
1574455585,0.3790944560190265
1574455586,0.3790944560190265
1574455587,0.3790944560190265
1574455588,0.3790944560190265
1574455589,0.3790944560190265
1574455590,0.3790944560190265
1574455591,0.3790944560190265
1574455592,0.3790944560190265
1574455593,0.3790944560190265
1574455594,0.3842570644192928
1574455595,0.3842570644192928
1574455596,0.3842717117138123
1574455597,0.3842717117138123
1574455598,0.3842848902784483
1574455599,0.3842848902784483
1574455600,0.3842980745579866
1574455601,0.3842980745579866
1574455602,0.38431417915258514
1574455603,0.38431417915258514
1574455604,0.3843244316872586
1574455605,0.3843244316872586
1574455606,0.38434053628185716
1574455607,0.38435371484649317
1574455608,0.38435371484649317
1574455609,0.3843624986512831
1574455610,0.3843624986512831
1574455611,0.38437860324588163
1574455612,0.38439178181051764
1574455613,0.38439178181051764
1574455614,0.38439178181051764
1574455615,0.3844137441799435
1574455616,0.3844137441799435
1574455617,0.38442545401469597
1574455618,0.38442545401469597
1574455619,0.38442545401469597
1574455620,0.3844415643241968
1574455621,0.384451811143968
1574455622,0.384451811143968
1574455623,0.3844591319337766
1574455624,0.38446791573856653
1574455625,0.38446791573856653
1574455626,0.38448548334814636
1574455627,0.3844942671529363
1574455628,0.38450451397270746
1574455629,0.38450451397270746
1574455630,0.38451476079247865
1574455631,0.38452500761224984
1574455632,0.3845323284020585
1574455633,0.3845323284020585
1574455634,0.38454696998167576
1574455635,0.38454696998167576
1574455636,0.38454843299665703
1574455637,0.38454843299665703
1574455638,0.3845601428314095
1574455639,0.3845733156811432
1574455640,0.38458356821581663
1574455641,0.3845938150355878
1574455642,0.3845938150355878
1574455643,0.38460259884037773
1574455644,0.3846084509003028
1574455645,0.3846187034349763
1574455646,0.38462895025474747
1574455647,0.38463919707451866
1574455648,0.38463919707451866
1574455649,0.38464798087930857
1574455650,0.38465822769907976
1574455651,0.38465822769907976
1574455652,0.38465822769907976
1574455653,0.3846699375338322
1574455654,0.3846831160984682
1574455655,0.3846845791134495
1574455656,0.3846845791134495
1574455657,0.3846992206930668
1574455658,0.38470068370804805
1574455659,0.38470946751283797
1574455660,0.3847182513176279
1574455661,0.38472849813739907
1574455662,0.384737281942189
1574455663,0.384737281942189
1574455664,0.38474899177694144
1574455665,0.38475777558173135
1574455666,0.38476509637154
1574455667,0.38476509637154
1574455668,0.38477680620629245
1574455669,0.38478997905602613
1574455670,0.3848016888907786
1574455671,0.3848016888907786
1574455672,0.3848163247554936
1574455673,0.3848265715752648
1574455674,0.3848265715752648
1574455675,0.3848338923650734
1574455676,0.38484267616986334
1574455677,0.3848543860046158
1574455678,0.3848543860046158
1574455679,0.384864632824387
1574455680,0.3848734166291769
1574455681,0.3848734166291769
1574455682,0.38488512646392936
1574455683,0.38489098423875673
1574455684,0.38489098423875673
1574455685,0.38489098423875673
1574455686,0.38489098423875673
1574455687,0.384905625818374
1574455688,0.384905625818374
1574455689,0.3849202673979913
1574455690,0.3849290512027812
1574455691,0.3849290512027812
1574455692,0.38494076103753366
1574455693,0.3849495448423236
1574455694,0.3849495448423236
1574455695,0.38495979166209476
1574455696,0.3849729645118285
1574455697,0.3849729645118285
1574455698,0.3849817483166184
1574455699,0.3849817483166184
1574455700,0.3849919951363896
1574455701,0.38500224195616073
1574455702,0.3850124887759319
1574455703,0.3850124887759319
1574455704,0.3850241986106844
1574455705,0.38503444543045556
1574455706,0.38504469225022675
1574455707,0.38504908129517057
1574455708,0.38505932811494176
1574455709,0.38505932811494176
1574455710,0.3850725009646755
1574455711,0.3850871368293905
1574455712,0.3850871368293905
1574455713,0.3850973836491617
1574455714,0.3851061674539516
1574455715,0.3851149512587415
1574455716,0.3851149512587415
1574455717,0.3851398339432277
1574455718,0.3851486177480176
1574455719,0.3851486177480176
1574455720,0.38515593853782626
1574455721,0.38515593853782626
1574455722,0.3851735004325038
1574455723,0.3851735004325038
1574455724,0.3851852074098051
1574455725,0.38519837740208773
1574455726,0.38519837740208773
1574455727,0.3852086242218589
1574455728,0.38522179707159265
1574455729,0.3852291178614013
1574455730,0.3852379016661912
1574455731,0.3852539948309852
1574455732,0.3852642416507564
1574455733,0.3852642416507564
1574455734,0.3853243938546056
1574455735,0.38556986462310905
1574455736,0.3857642998856105
1574455737,0.38577600972036297
1574455738,0.38577600972036297
1574455739,0.38577600972036297
1574455740,0.38577600972036297
1574455741,0.38577600972036297
1574455742,0.3857789357503255
1574455743,0.3857789357503255
1574455744,0.38578625368268304
1574455745,0.3857935716150405
1574455746,0.3857935716150405
1574455747,0.3857979635174355
1574455748,0.3858038184348117
1574455749,0.38581259652469935
1574455750,0.38581698842709433
1574455751,0.38582137747203815
1574455752,0.38583308730679056
1574455753,0.385844797141543
1574455754,0.38585796999127675
1574455755,0.385859433006258
1574455756,0.385859433006258
1574455757,0.3858711428410105
1574455758,0.3858711428410105
1574455759,0.3858799266458004
1574455760,0.38589309949553413
1574455761,0.38589309949553413
1574455762,0.3859033463153053
