t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
1574465017,6505,7,5.440000,4,0.711805,5.000000,6.000000,6.700000,7.000000,7.000000,7.000000
1574465018,6530,23,7.280000,6,3.310589,7.000000,7.000000,18.200000,23.000000,23.000000,23.000000
1574465019,6554,7,6.125000,5,0.448427,6.000000,6.000000,7.000000,7.000000,7.000000,7.000000
1574465020,6579,7,6.000000,5,0.707107,6.000000,6.500000,7.000000,7.000000,7.000000,7.000000
1574465021,6604,23,5.640000,2,3.828403,5.000000,6.000000,18.200000,23.000000,23.000000,23.000000
1574465022,6629,6,4.520000,3,0.962635,5.000000,5.000000,6.000000,6.000000,6.000000,6.000000
1574465023,6653,8,5.083333,3,1.529895,5.000000,6.750000,8.000000,8.000000,8.000000,8.000000
1574465024,6678,10,7.360000,4,1.629928,7.000000,9.000000,10.000000,10.000000,10.000000,10.000000
1574465025,6703,15,7.880000,4,2.242023,8.000000,9.000000,13.800000,15.000000,15.000000,15.000000
1574465026,6728,18,8.120000,5,2.934280,8.000000,10.000000,15.900000,18.000000,18.000000,18.000000
1574465027,6753,11,8.520000,6,1.262273,9.000000,9.500000,10.700000,11.000000,11.000000,11.000000
1574465028,6777,9,5.166667,2,2.078182,5.500000,7.000000,8.750000,9.000000,9.000000,9.000000
1574465029,6802,4,2.080000,1,0.702377,2.000000,2.000000,4.000000,4.000000,4.000000,4.000000
1574465030,6827,2,1.560000,1,0.506623,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574465031,6852,2,1.600000,1,0.500000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574465032,6877,3,2.080000,1,0.759386,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574465033,6901,2,1.500000,1,0.510754,1.500000,2.000000,2.000000,2.000000,2.000000,2.000000
1574465034,6926,4,2.240000,1,0.778888,2.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574465035,6951,15,2.600000,1,2.708013,2.000000,2.500000,11.700000,15.000000,15.000000,15.000000
1574465036,6976,4,1.880000,1,0.725718,2.000000,2.000000,3.700000,4.000000,4.000000,4.000000
1574465037,7000,24,3.125000,1,4.475173,2.000000,3.000000,18.750000,24.000000,24.000000,24.000000
1574465038,7025,2,1.560000,1,0.506623,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574465039,7050,3,1.840000,1,0.553775,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574465040,7075,3,1.760000,1,0.597216,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574465041,7099,4,2.583333,2,0.583592,3.000000,3.000000,3.750000,4.000000,4.000000,4.000000
1574465042,7124,13,2.280000,1,2.300725,2.000000,2.000000,10.000000,13.000000,13.000000,13.000000
1574465043,7149,6,2.720000,2,0.842615,3.000000,3.000000,5.100000,6.000000,6.000000,6.000000
1574465044,7174,4,2.440000,1,0.768115,2.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574465045,7199,5,3.800000,3,0.645497,4.000000,4.000000,5.000000,5.000000,5.000000,5.000000
1574465046,7223,12,3.916667,3,1.791688,4.000000,4.000000,10.000000,12.000000,12.000000,12.000000
1574465047,7248,6,4.840000,3,0.943398,5.000000,6.000000,6.000000,6.000000,6.000000,6.000000
1574465048,7273,7,6.240000,5,0.522813,6.000000,7.000000,7.000000,7.000000,7.000000,7.000000
1574465049,7298,6,5.360000,4,0.568624,5.000000,6.000000,6.000000,6.000000,6.000000,6.000000
1574465050,7322,20,5.333333,3,3.171430,5.000000,5.000000,16.250000,20.000000,20.000000,20.000000
1574465051,7347,12,3.680000,2,1.842100,3.000000,4.000000,9.600000,12.000000,12.000000,12.000000
1574465052,7372,6,4.440000,3,0.820569,5.000000,5.000000,5.700000,6.000000,6.000000,6.000000
1574465053,7397,16,3.840000,2,2.592939,3.000000,4.000000,12.400000,16.000000,16.000000,16.000000
1574465054,7421,4,2.541667,1,0.658005,3.000000,3.000000,3.750000,4.000000,4.000000,4.000000
1574465055,7446,11,2.520000,1,1.828478,2.000000,2.500000,8.600000,11.000000,11.000000,11.000000
1574465056,7471,3,1.640000,1,0.637704,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574465057,7496,13,1.880000,1,2.368544,1.000000,2.000000,9.700000,13.000000,13.000000,13.000000
1574465058,7520,2,1.416667,1,0.503610,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574465059,7545,5,1.920000,1,0.812404,2.000000,2.000000,4.400000,5.000000,5.000000,5.000000
1574465060,7570,4,2.080000,1,0.862168,2.000000,2.500000,4.000000,4.000000,4.000000,4.000000
1574465061,7595,17,3.360000,1,2.942221,3.000000,3.000000,13.100000,17.000000,17.000000,17.000000
1574465062,7620,23,2.880000,1,4.206344,2.000000,2.000000,17.000000,23.000000,23.000000,23.000000
1574465063,7644,3,2.625000,2,0.494535,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574465064,7669,11,2.480000,1,1.873499,2.000000,3.000000,8.600000,11.000000,11.000000,11.000000
1574465065,7694,3,1.880000,1,0.781025,2.000000,2.500000,3.000000,3.000000,3.000000,3.000000
1574465066,7719,11,2.080000,1,1.956187,2.000000,2.000000,8.600000,11.000000,11.000000,11.000000
1574465067,7743,2,1.458333,1,0.508977,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574465068,7768,11,2.000000,1,1.936492,2.000000,2.000000,8.300000,11.000000,11.000000,11.000000
1574465069,7793,3,1.840000,1,0.687992,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574465070,7818,12,1.880000,1,2.185559,1.000000,2.000000,9.300000,12.000000,12.000000,12.000000
1574465071,7842,2,1.583333,1,0.503610,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574465072,7867,8,2.000000,1,1.354006,2.000000,2.000000,6.500000,8.000000,8.000000,8.000000
1574465073,7892,3,1.680000,1,0.556776,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574465074,7917,3,1.760000,1,0.522813,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574465075,7941,3,1.625000,1,0.646899,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574465076,7966,4,2.440000,1,1.003328,2.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574465077,7991,15,3.120000,1,2.603203,3.000000,3.000000,11.700000,15.000000,15.000000,15.000000
1574465078,8016,3,1.920000,1,0.493288,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574465079,8040,15,2.125000,1,2.786809,2.000000,2.000000,11.750000,15.000000,15.000000,15.000000
1574465080,8065,4,2.400000,1,0.816497,2.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574465081,8090,13,2.040000,1,2.335951,2.000000,2.000000,9.700000,13.000000,13.000000,13.000000
1574465082,8115,2,1.520000,1,0.509902,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574465083,8139,12,1.750000,1,2.231202,1.000000,2.000000,9.500000,12.000000,12.000000,12.000000
1574465084,8164,3,1.840000,1,0.472582,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574465085,8189,5,2.840000,2,0.800000,3.000000,3.000000,4.700000,5.000000,5.000000,5.000000
1574465086,8214,3,2.040000,1,0.611010,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574465087,8239,11,1.760000,1,1.984943,1.000000,2.000000,8.300000,11.000000,11.000000,11.000000
1574465088,8263,3,1.791667,1,0.721060,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574465089,8288,6,1.760000,1,1.011599,2.000000,2.000000,4.800000,6.000000,6.000000,6.000000
1574465090,8313,3,1.840000,1,0.472582,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574465091,8338,2,1.440000,1,0.506623,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574465092,8362,7,1.750000,1,1.224745,2.000000,2.000000,5.750000,7.000000,7.000000,7.000000
1574465093,8387,4,2.800000,1,1.000000,3.000000,4.000000,4.000000,4.000000,4.000000,4.000000
1574465094,8412,7,2.080000,1,1.151810,2.000000,2.000000,5.800000,7.000000,7.000000,7.000000
1574465095,8437,2,1.440000,1,0.506623,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574465096,8461,13,2.125000,1,2.364824,2.000000,2.000000,10.250000,13.000000,13.000000,13.000000
1574465097,8486,2,1.600000,1,0.500000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574465098,8511,14,1.800000,1,2.581989,1.000000,2.000000,10.400000,14.000000,14.000000,14.000000
1574465099,8536,2,1.680000,1,0.476095,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574465100,8560,40,4.041667,1,7.743043,3.000000,3.000000,31.500000,40.000000,40.000000,40.000000
1574465101,8585,4,2.560000,1,0.768115,2.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574465102,8610,10,2.560000,1,1.685230,2.000000,3.000000,8.200000,10.000000,10.000000,10.000000
1574465103,8635,3,2.000000,1,0.408248,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574465104,8660,26,2.520000,1,4.925444,2.000000,2.000000,19.100000,26.000000,26.000000,26.000000
1574465105,8684,3,1.500000,1,0.659380,1.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574465106,8709,10,1.840000,1,1.772005,2.000000,2.000000,7.600000,10.000000,10.000000,10.000000
1574465107,8734,2,1.560000,1,0.506623,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574465108,8759,3,1.760000,1,0.663325,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574465109,8783,2,1.416667,1,0.503610,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574465110,8808,6,2.240000,1,1.507758,2.000000,3.000000,6.000000,6.000000,6.000000,6.000000
1574465111,8833,9,4.560000,3,1.121011,4.000000,5.000000,8.100000,9.000000,9.000000,9.000000
1574465112,8858,5,3.480000,2,0.653197,3.000000,4.000000,4.700000,5.000000,5.000000,5.000000
1574465113,8882,4,2.958333,2,0.550033,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574465114,8907,3,2.320000,1,0.556776,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574465115,8932,26,2.640000,1,4.889444,2.000000,2.000000,18.800000,26.000000,26.000000,26.000000
1574465116,8957,3,2.280000,1,0.678233,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574465117,8981,18,3.458333,2,3.189373,3.000000,3.750000,14.500000,18.000000,18.000000,18.000000
1574465118,9006,5,3.840000,3,0.687992,4.000000,4.000000,5.000000,5.000000,5.000000,5.000000
1574465119,9031,28,3.720000,2,5.086911,3.000000,3.000000,20.800000,28.000000,28.000000,28.000000
1574465120,9056,3,1.960000,1,0.351188,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574465121,9080,13,2.833333,2,2.219805,2.000000,3.000000,10.500000,13.000000,13.000000,13.000000
1574465122,9105,3,1.960000,1,0.454606,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574465123,9130,17,2.240000,1,3.112876,2.000000,2.000000,12.500000,17.000000,17.000000,17.000000
1574465124,9155,2,1.440000,1,0.506623,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574465125,9180,28,2.600000,1,5.315073,2.000000,2.000000,20.200000,28.000000,28.000000,28.000000
1574465126,9204,3,2.041667,1,0.806450,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574465127,9229,4,2.760000,2,0.663325,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574465128,9254,3,2.280000,2,0.458258,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574465129,9279,4,3.240000,2,0.830662,3.000000,4.000000,4.000000,4.000000,4.000000,4.000000
1574465130,9303,5,2.833333,2,0.916831,3.000000,3.750000,4.750000,5.000000,5.000000,5.000000
1574465131,9328,8,2.640000,1,1.380821,2.000000,3.000000,6.800000,8.000000,8.000000,8.000000
1574465132,9353,3,2.280000,2,0.458258,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574465133,9378,15,3.040000,1,2.653300,2.000000,3.000000,12.000000,15.000000,15.000000,15.000000
1574465134,9402,3,1.958333,1,0.464306,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574465135,9427,25,2.560000,1,4.700000,2.000000,2.000000,18.100000,25.000000,25.000000,25.000000
1574465136,9452,3,1.600000,1,0.577350,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574465137,9477,3,2.280000,1,0.541603,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574465138,9501,4,1.958333,1,0.858673,2.000000,2.750000,3.750000,4.000000,4.000000,4.000000
1574465139,9526,4,1.880000,1,0.832666,2.000000,2.000000,3.700000,4.000000,4.000000,4.000000
1574465140,9551,3,1.720000,1,0.678233,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574465141,9576,25,3.000000,1,4.663690,2.000000,3.000000,18.700000,25.000000,25.000000,25.000000
1574465142,9600,5,2.458333,1,0.977093,2.500000,3.000000,4.750000,5.000000,5.000000,5.000000
1574465143,9625,6,3.680000,1,1.180395,4.000000,4.500000,5.700000,6.000000,6.000000,6.000000
1574465144,9650,6,4.040000,3,0.934523,4.000000,5.000000,5.700000,6.000000,6.000000,6.000000
1574465145,9675,22,2.960000,1,4.036087,2.000000,2.500000,16.600000,22.000000,22.000000,22.000000
1574465146,9699,4,3.083333,2,0.583592,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574465147,9724,14,4.840000,2,2.592939,4.000000,6.500000,12.200000,14.000000,14.000000,14.000000
1574465148,9749,8,5.640000,2,1.439907,5.000000,7.000000,8.000000,8.000000,8.000000,8.000000
1574465149,9774,6,3.080000,1,1.681269,3.000000,5.000000,6.000000,6.000000,6.000000,6.000000
1574465150,9799,27,4.040000,1,5.012318,3.000000,4.500000,20.700000,27.000000,27.000000,27.000000
1574465151,9823,5,1.916667,1,0.928611,2.000000,2.000000,4.500000,5.000000,5.000000,5.000000
1574465152,9848,4,2.880000,2,0.600000,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574465153,9873,2,1.560000,1,0.506623,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574465154,9898,2,1.360000,1,0.489898,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574465155,9922,2,1.458333,1,0.508977,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574465156,9947,3,1.560000,1,0.583095,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574465157,9972,5,3.240000,1,1.200000,3.000000,4.000000,5.000000,5.000000,5.000000,5.000000
1574465158,9997,25,3.480000,2,4.519587,3.000000,3.000000,18.700000,25.000000,25.000000,25.000000
1574465159,10022,3,2.000000,1,0.645497,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574465160,10046,21,2.208333,1,4.032252,1.000000,2.000000,16.250000,21.000000,21.000000,21.000000
1574465161,10071,3,1.920000,1,0.400000,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574465162,10096,20,2.480000,1,3.675595,2.000000,2.000000,14.600000,20.000000,20.000000,20.000000
1574465163,10121,2,1.480000,1,0.509902,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574465164,10145,19,2.083333,1,3.634576,1.000000,2.000000,14.750000,19.000000,19.000000,19.000000
1574465165,10170,2,1.520000,1,0.509902,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574465166,10195,3,1.720000,1,0.541603,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574465167,10220,7,2.360000,1,1.439907,2.000000,3.000000,6.100000,7.000000,7.000000,7.000000
1574465168,10244,14,3.291667,1,2.475606,3.000000,4.000000,11.500000,14.000000,14.000000,14.000000
1574465169,10269,9,2.600000,1,1.500000,2.000000,3.000000,7.200000,9.000000,9.000000,9.000000
1574465170,10294,3,2.000000,1,0.408248,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574465171,10319,3,2.640000,2,0.489898,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574465172,10343,6,4.250000,2,1.188715,5.000000,5.000000,6.000000,6.000000,6.000000,6.000000
1574465173,10368,33,5.200000,3,5.859465,4.000000,5.000000,24.900000,33.000000,33.000000,33.000000
1574465174,10393,4,2.800000,2,0.577350,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574465175,10418,27,4.200000,2,4.821825,3.000000,4.000000,20.400000,27.000000,27.000000,27.000000
1574465176,10442,8,4.125000,2,1.226962,4.000000,5.000000,7.500000,8.000000,8.000000,8.000000
1574465177,10467,6,2.920000,1,1.115049,3.000000,3.000000,5.700000,6.000000,6.000000,6.000000
1574465178,10492,4,2.160000,1,0.624500,2.000000,2.000000,3.700000,4.000000,4.000000,4.000000
1574465179,10517,18,5.640000,2,3.289883,5.000000,6.500000,15.900000,18.000000,18.000000,18.000000
1574465180,10541,9,5.958333,3,1.805286,6.000000,8.000000,8.750000,9.000000,9.000000,9.000000
1574465181,10566,7,4.440000,2,1.635033,4.000000,5.500000,7.000000,7.000000,7.000000,7.000000
1574465182,10591,5,3.080000,2,0.759386,3.000000,3.500000,4.700000,5.000000,5.000000,5.000000
1574465183,10616,14,3.680000,2,2.249444,3.000000,4.000000,11.300000,14.000000,14.000000,14.000000
1574465184,10640,5,3.416667,2,0.775532,3.000000,4.000000,5.000000,5.000000,5.000000,5.000000
1574465185,10665,18,5.320000,3,2.734349,5.000000,5.000000,14.400000,18.000000,18.000000,18.000000
1574465186,10690,5,3.520000,3,0.585947,3.000000,4.000000,4.700000,5.000000,5.000000,5.000000
1574465187,10715,6,4.280000,3,0.791623,4.000000,5.000000,5.700000,6.000000,6.000000,6.000000
1574465188,10740,4,3.480000,2,0.714143,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000
1574465189,10764,11,2.291667,1,1.921937,2.000000,2.000000,9.000000,11.000000,11.000000,11.000000
1574465190,10789,2,1.480000,1,0.509902,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574465191,10814,10,1.840000,1,1.772005,2.000000,2.000000,7.600000,10.000000,10.000000,10.000000
1574465192,10839,2,1.440000,1,0.506623,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574465193,10863,33,3.291667,1,6.348428,2.000000,2.000000,25.500000,33.000000,33.000000,33.000000
1574465194,10888,3,2.120000,1,0.600000,2.000000,2.500000,3.000000,3.000000,3.000000,3.000000
1574465195,10913,28,2.560000,1,5.323533,2.000000,2.000000,20.200000,28.000000,28.000000,28.000000
1574465196,10938,3,1.800000,1,0.500000,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574465197,10962,4,1.666667,1,0.701964,2.000000,2.000000,3.500000,4.000000,4.000000,4.000000
1574465198,10987,28,2.880000,1,5.254522,2.000000,2.000000,20.500000,28.000000,28.000000,28.000000
1574465199,11012,3,2.280000,2,0.458258,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574465200,11037,25,2.880000,1,4.621688,2.000000,2.000000,18.400000,25.000000,25.000000,25.000000
1574465201,11062,2,1.960000,1,0.200000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574465202,11086,27,4.958333,2,4.991115,3.500000,5.750000,22.000000,27.000000,27.000000,27.000000
1574465203,11111,8,6.400000,3,1.354006,7.000000,7.000000,8.000000,8.000000,8.000000,8.000000
1574465204,11136,9,8.120000,4,1.053565,8.000000,9.000000,9.000000,9.000000,9.000000,9.000000
1574465205,11160,10,8.625000,8,0.575779,9.000000,9.000000,9.750000,10.000000,10.000000,10.000000
1574465206,11185,9,8.200000,7,0.707107,8.000000,9.000000,9.000000,9.000000,9.000000,9.000000
1574465207,11210,9,8.320000,7,0.627163,8.000000,9.000000,9.000000,9.000000,9.000000,9.000000
1574465208,11235,17,7.640000,6,2.038790,7.000000,8.000000,14.300000,17.000000,17.000000,17.000000
1574465209,11260,8,6.320000,5,0.748331,6.000000,7.000000,7.700000,8.000000,8.000000,8.000000
1574465210,11284,22,5.958333,4,3.495079,5.000000,6.000000,18.000000,22.000000,22.000000,22.000000
1574465211,11309,5,4.480000,4,0.509902,4.000000,5.000000,5.000000,5.000000,5.000000,5.000000
1574465212,11334,24,4.360000,2,4.162131,4.000000,4.000000,18.300000,24.000000,24.000000,24.000000
1574465213,11359,4,3.320000,2,0.556776,3.000000,4.000000,4.000000,4.000000,4.000000,4.000000
1574465214,11383,20,5.375000,3,3.187100,5.000000,5.000000,16.500000,20.000000,20.000000,20.000000
1574465215,11408,6,4.800000,3,0.763763,5.000000,5.000000,6.000000,6.000000,6.000000,6.000000
1574465216,11433,6,4.800000,3,0.957427,5.000000,5.500000,6.000000,6.000000,6.000000,6.000000
1574465217,11458,10,4.440000,2,1.416569,4.000000,5.000000,8.500000,10.000000,10.000000,10.000000
1574465218,11483,6,4.680000,3,0.748331,5.000000,5.000000,6.000000,6.000000,6.000000,6.000000
1574465219,11507,6,3.666667,2,0.916831,3.500000,4.000000,5.750000,6.000000,6.000000,6.000000
1574465220,11532,6,4.440000,2,0.960902,4.000000,5.000000,6.000000,6.000000,6.000000,6.000000
1574465221,11557,17,2.760000,1,3.085990,2.000000,3.000000,13.100000,17.000000,17.000000,17.000000
1574465222,11582,5,2.920000,2,0.702377,3.000000,3.000000,4.700000,5.000000,5.000000,5.000000
1574465223,11606,14,2.625000,2,2.446159,2.000000,2.000000,11.250000,14.000000,14.000000,14.000000
1574465224,11631,3,2.480000,2,0.509902,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574465225,11656,15,2.520000,1,2.663331,2.000000,2.000000,11.400000,15.000000,15.000000,15.000000
1574465226,11681,3,1.720000,1,0.541603,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574465227,11706,19,2.600000,1,3.464102,2.000000,2.000000,14.200000,19.000000,19.000000,19.000000
1574465228,11730,3,1.750000,1,0.531610,2.000000,2.000000,2.750000,3.000000,3.000000,3.000000
1574465229,11755,6,1.840000,1,0.986577,2.000000,2.000000,4.800000,6.000000,6.000000,6.000000
1574465230,11780,3,1.880000,1,0.439697,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574465231,11804,4,2.541667,1,0.779028,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574465232,11829,15,2.280000,1,2.716002,2.000000,2.000000,11.400000,15.000000,15.000000,15.000000
1574465233,11854,3,1.840000,1,0.687992,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574465234,11879,30,3.800000,1,5.515131,3.000000,3.000000,22.200000,30.000000,30.000000,30.000000
1574465235,11904,4,2.160000,1,0.624500,2.000000,2.000000,3.700000,4.000000,4.000000,4.000000
1574465236,11928,18,5.750000,2,2.847577,5.500000,6.000000,15.250000,18.000000,18.000000,18.000000
1574465237,11953,5,3.560000,2,0.869866,3.000000,4.000000,5.000000,5.000000,5.000000,5.000000
1574465238,11978,3,2.160000,1,0.472582,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574465239,12003,3,2.160000,2,0.374166,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574465240,12027,19,3.125000,1,3.442856,3.000000,3.000000,15.000000,19.000000,19.000000,19.000000
1574465241,12052,4,2.720000,2,0.678233,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574465242,12077,13,2.440000,1,2.274496,2.000000,2.000000,10.000000,13.000000,13.000000,13.000000
1574465243,12102,3,2.080000,1,0.400000,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574465244,12126,3,2.250000,2,0.442326,2.000000,2.750000,3.000000,3.000000,3.000000,3.000000
1574465245,12151,13,1.880000,1,2.368544,1.000000,2.000000,9.700000,13.000000,13.000000,13.000000
1574465246,12176,3,1.800000,1,0.500000,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574465247,12201,16,3.000000,1,2.798809,3.000000,3.000000,12.400000,16.000000,16.000000,16.000000
1574465248,12225,3,2.083333,1,0.503610,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574465249,12250,10,2.120000,1,1.739732,2.000000,2.000000,7.900000,10.000000,10.000000,10.000000
1574465250,12275,3,2.080000,1,0.493288,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574465251,12300,11,2.120000,1,1.921805,2.000000,2.000000,8.600000,11.000000,11.000000,11.000000
1574465252,12325,3,1.720000,1,0.613732,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574465253,12349,13,2.541667,1,2.264646,2.000000,2.000000,10.500000,13.000000,13.000000,13.000000
1574465254,12374,3,1.920000,1,0.493288,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574465255,12399,4,2.480000,2,0.653197,2.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574465256,12424,5,3.280000,2,0.613732,3.000000,4.000000,4.700000,5.000000,5.000000,5.000000
1574465257,12448,4,1.958333,1,0.907896,2.000000,2.000000,4.000000,4.000000,4.000000,4.000000
1574465258,12473,6,3.000000,1,1.779513,2.000000,5.000000,6.000000,6.000000,6.000000,6.000000
1574465259,12498,5,3.960000,3,0.789515,4.000000,5.000000,5.000000,5.000000,5.000000,5.000000
1574465260,12523,16,3.080000,1,2.782685,3.000000,3.000000,12.400000,16.000000,16.000000,16.000000
1574465261,12547,5,3.583333,2,0.717282,4.000000,4.000000,5.000000,5.000000,5.000000,5.000000
1574465262,12572,4,2.840000,1,0.746101,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574465263,12597,3,2.280000,1,0.541603,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574465264,12622,13,2.960000,2,2.169485,3.000000,3.000000,10.300000,13.000000,13.000000,13.000000
1574465265,12647,3,2.440000,1,0.583095,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574465266,12671,4,3.083333,2,0.503610,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574465267,12696,4,2.560000,1,0.768115,2.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574465268,12721,3,1.840000,1,0.472582,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574465269,12746,16,2.560000,1,2.814842,2.000000,2.000000,12.100000,16.000000,16.000000,16.000000
1574465270,12770,3,2.125000,1,0.612372,2.000000,2.750000,3.000000,3.000000,3.000000,3.000000
1574465271,12795,13,3.920000,2,2.080064,3.000000,4.000000,10.900000,13.000000,13.000000,13.000000
1574465272,12820,6,3.880000,3,0.927362,4.000000,5.000000,5.700000,6.000000,6.000000,6.000000
1574465273,12845,16,4.520000,3,2.501999,4.000000,4.500000,13.000000,16.000000,16.000000,16.000000
1574465274,12869,4,3.083333,2,0.775532,3.000000,4.000000,4.000000,4.000000,4.000000,4.000000
1574465275,12894,7,3.200000,2,1.080123,3.000000,4.000000,6.100000,7.000000,7.000000,7.000000
1574465276,12919,3,2.000000,1,0.288675,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574465277,12943,2,1.625000,1,0.494535,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574465278,12968,19,2.440000,1,3.489030,2.000000,2.000000,14.200000,19.000000,19.000000,19.000000
1574465279,12993,4,2.800000,2,0.500000,3.000000,3.000000,3.700000,4.000000,4.000000,4.000000
1574465280,13018,8,2.520000,1,1.262273,2.000000,3.000000,6.500000,8.000000,8.000000,8.000000
1574465281,13043,3,2.320000,1,0.627163,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574465282,13067,9,2.625000,2,1.438976,2.000000,3.000000,7.500000,9.000000,9.000000,9.000000
1574465283,13092,3,2.400000,2,0.500000,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574465284,13117,17,2.920000,1,2.984962,2.000000,3.000000,12.800000,17.000000,17.000000,17.000000
