initial_timestamp,duration
1574455620335,2
1574455620376,1
1574455620416,2
1574455620456,2
1574455620496,2
1574455620537,1
1574455620577,2
1574455620617,3
1574455620658,2
1574455620698,3
1574455620738,2
1574455620778,3
1574455620819,1
1574455620859,1
1574455620899,2
1574455620940,2
1574455620980,2
1574455621020,2
1574455621060,2
1574455621101,1
1574455621141,2
1574455621181,1
1574455621222,1
1574455621262,1
1574455621302,2
1574455621343,1
1574455621383,2
1574455621423,1
1574455621464,1
1574455621504,4
1574455621544,1
1574455621585,1
1574455621625,1
1574455621665,2
1574455621705,2
1574455621746,2
1574455621786,2
1574455621826,2
1574455621867,1
1574455621907,1
1574455621947,2
1574455621988,1
1574455622028,1
1574455622068,2
1574455622109,1
1574455622149,1
1574455622189,2
1574455622230,2
1574455622270,2
1574455622310,2
1574455622350,2
1574455622391,2
1574455622431,2
1574455622471,2
1574455622512,1
1574455622552,1
1574455622592,2
1574455622633,1
1574455622673,1
1574455622713,2
1574455622754,1
1574455622794,2
1574455622834,2
1574455622875,1
1574455622915,2
1574455622955,2
1574455622996,1
1574455623036,2
1574455623076,2
1574455623116,2
1574455623157,1
1574455623197,2
1574455623237,2
1574455623278,1
1574455623318,2
1574455623358,2
1574455623399,1
1574455623439,1
1574455623479,2
1574455623520,1
1574455623560,2
1574455623600,2
1574455623641,1
1574455623681,1
1574455623721,1
1574455623761,1
1574455623802,1
1574455623842,1
1574455623882,1
1574455623922,2
1574455623963,1
1574455624003,2
1574455624043,2
1574455624084,1
1574455624124,1
1574455624164,2
1574455624205,1
1574455624245,1
1574455624285,2
1574455624325,2
1574455624366,8
1574455624406,1
1574455624446,2
1574455624487,1
1574455624527,1
1574455624567,2
1574455624607,2
1574455624648,1
1574455624688,2
1574455624728,2
1574455624769,1
1574455624809,1
1574455624849,2
1574455624889,2
1574455624930,2
1574455624970,2
1574455625010,3
1574455625051,2
1574455625091,2
1574455625131,2
1574455625171,2
1574455625212,1
1574455625252,1
1574455625292,2
1574455625333,1
1574455625373,1
1574455625413,2
1574455625454,1
1574455625494,1
1574455625534,2
1574455625575,1
1574455625615,2
1574455625655,2
1574455625695,2
1574455625736,1
1574455625776,1
1574455625816,2
1574455625857,1
1574455625897,2
1574455625937,3
1574455625977,3
1574455626018,2
1574455626058,3
1574455626098,3
1574455626139,2
1574455626179,2
1574455626219,2
1574455626259,3
1574455626300,2
1574455626340,2
1574455626380,3
1574455626421,2
1574455626461,3
1574455626501,3
1574455626542,2
1574455626582,1
1574455626622,2
1574455626663,1
1574455626703,2
1574455626743,1
1574455626783,3
1574455626824,1
1574455626864,2
1574455626904,2
1574455626944,2
1574455626985,2
1574455627025,2
1574455627065,2
1574455627106,1
1574455627146,5
1574455627186,2
1574455627227,1
1574455627267,1
1574455627307,1
1574455627348,1
1574455627388,1
1574455627428,2
1574455627468,2
1574455627509,1
1574455627549,2
1574455627589,2
1574455627630,1
1574455627670,2
1574455627710,2
1574455627751,2
1574455627791,2
1574455627831,2
1574455627871,2
1574455627912,1
1574455627952,2
1574455627992,2
1574455628032,2
1574455628073,1
1574455628113,2
1574455628153,2
1574455628194,1
1574455628234,1
1574455628274,2
1574455628315,1
1574455628355,1
1574455628395,1
1574455628435,2
1574455628476,1
1574455628516,2
1574455628556,2
1574455628597,1
1574455628637,2
1574455628677,2
1574455628718,1
1574455628758,2
1574455628798,2
1574455628839,2
1574455628879,2
1574455628919,2
1574455628959,2
1574455629000,1
1574455629040,2
1574455629080,2
1574455629121,1
1574455629161,2
1574455629201,2
1574455629242,1
1574455629282,2
1574455629322,2
1574455629363,1
1574455629403,2
1574455629443,1
1574455629483,2
1574455629524,1
1574455629564,1
1574455629604,2
1574455629644,2
1574455629685,1
1574455629725,2
1574455629765,2
1574455629806,2
1574455629846,3
1574455629886,2
1574455629927,1
1574455629967,1
1574455630007,1
1574455630047,2
1574455630088,1
1574455630128,2
1574455630168,2
1574455630209,1
1574455630249,2
1574455630289,2
1574455630329,3
1574455630370,2
1574455630410,3
1574455630450,2
1574455630491,1
1574455630531,1
1574455630571,2
1574455630611,2
1574455630652,1
1574455630692,2
1574455630732,2
1574455630773,1
1574455630813,2
1574455630853,3
1574455630894,2
1574455630934,2
1574455630974,3
1574455631015,2
1574455631055,2
1574455631095,2
1574455631135,3
1574455631176,4
1574455631216,3
1574455631256,2
1574455631296,2
1574455631337,1
1574455631377,2
1574455631417,2
1574455631458,2
1574455631498,2
1574455631538,2
1574455631579,2
1574455631619,2
1574455631659,2
1574455631700,1
1574455631740,2
1574455631780,2
1574455631821,1
1574455631861,1
1574455631901,2
1574455631941,2
1574455631982,2
1574455632022,2
1574455632062,2
1574455632103,1
1574455632143,2
1574455632183,2
1574455632224,1
1574455632264,2
1574455632304,3
1574455632344,3
1574455632385,1
1574455632425,2
1574455632465,2
1574455632506,1
1574455632546,2
1574455632586,2
1574455632627,1
1574455632667,2
1574455632707,2
1574455632747,3
1574455632788,2
1574455632828,3
1574455632868,3
1574455632909,1
1574455632949,2
1574455632989,2
1574455633030,1
1574455633070,1
1574455633110,2
1574455633150,2
1574455633191,1
1574455633231,2
1574455633271,2
1574455633312,1
1574455633352,1
1574455633392,2
1574455633432,2
1574455633473,2
1574455633513,3
1574455633553,3
1574455633594,2
1574455633634,2
1574455633674,3
1574455633714,3
1574455633755,1
1574455633795,9
1574455633835,2
1574455633875,2
1574455633916,1
1574455633956,1
1574455633996,2
1574455634037,1
1574455634077,2
1574455634117,2
1574455634158,1
1574455634198,2
1574455634238,2
1574455634278,3
1574455634319,1
1574455634359,2
1574455634399,2
1574455634439,3
1574455634480,2
1574455634520,2
1574455634560,3
1574455634601,2
1574455634641,2
1574455634681,2
1574455634722,1
1574455634762,1
1574455634802,2
1574455634842,3
1574455634883,1
1574455634923,1
1574455634963,2
1574455635003,2
1574455635044,2
1574455635084,1
1574455635124,5
1574455635165,1
1574455635205,1
1574455635245,1
1574455635286,1
1574455635326,1
1574455635366,2
1574455635406,2
1574455635447,1
1574455635487,1
1574455635527,1
1574455635567,2
1574455635608,1
1574455635648,1
1574455635688,2
1574455635728,2
1574455635769,2
1574455635809,2
1574455635849,2
1574455635890,2
1574455635930,2
1574455635970,2
1574455636011,1
1574455636051,1
1574455636091,2
1574455636131,2
1574455636172,1
1574455636212,1
1574455636252,2
1574455636293,1
1574455636333,2
1574455636373,2
1574455636413,21
1574455636454,2
1574455636494,2
1574455636534,3
1574455636574,3
1574455636615,3
1574455636655,2
1574455636695,3
1574455636736,2
1574455636776,2
1574455636816,3
1574455636856,3
1574455636897,2
1574455636937,3
1574455636977,3
1574455637018,2
1574455637058,2
1574455637098,1
1574455637138,3
1574455637179,2
1574455637219,2
1574455637259,2
1574455637299,3
1574455637340,2
1574455637380,2
1574455637420,2
1574455637461,2
1574455637501,2
1574455637541,2
1574455637582,1
1574455637622,2
1574455637662,3
1574455637703,9
1574455637743,2
1574455637783,3
1574455637823,3
1574455637864,1
1574455637904,1
1574455637944,2
1574455637985,1
1574455638025,1
1574455638065,1
1574455638105,2
1574455638146,1
1574455638186,2
1574455638226,2
1574455638267,1
1574455638307,2
1574455638347,2
1574455638387,2
1574455638428,2
1574455638468,1
1574455638508,2
1574455638549,1
1574455638589,1
1574455638629,1
1574455638669,2
1574455638710,1
1574455638750,2
1574455638790,2
1574455638831,1
1574455638871,1
1574455638911,1
1574455638951,22
1574455638992,2
1574455639032,1
1574455639072,2
1574455639113,1
1574455639153,1
1574455639193,2
1574455639234,1
1574455639274,1
1574455639314,2
1574455639354,2
1574455639395,1
1574455639435,1
1574455639475,2
1574455639516,1
1574455639556,2
1574455639596,2
1574455639636,3
1574455639677,2
1574455639717,2
1574455639757,3
1574455639798,2
1574455639838,3
1574455639878,3
1574455639918,3
1574455639959,2
1574455639999,2
1574455640039,2
1574455640080,1
1574455640120,1
1574455640160,1
1574455640200,24
1574455640241,1
1574455640281,2
1574455640321,2
1574455640361,2
1574455640402,2
1574455640442,2
1574455640482,4
1574455640522,3
1574455640563,3
1574455640603,3
1574455640643,3
1574455640683,4
1574455640724,2
1574455640764,3
1574455640804,2
1574455640845,3
1574455640885,2
1574455640925,2
1574455640965,3
1574455641006,2
1574455641046,3
1574455641086,2
1574455641127,2
1574455641167,2
1574455641207,3
1574455641247,3
1574455641288,2
1574455641328,2
1574455641368,3
1574455641409,2
1574455641449,2
1574455641489,2
1574455641529,2
1574455641570,2
1574455641610,1
1574455641650,2
1574455641691,2
1574455641731,2
1574455641771,3
1574455641811,3
1574455641852,2
1574455641892,2
1574455641932,2
1574455641973,1
1574455642013,2
1574455642053,2
1574455642093,3
1574455642134,2
1574455642174,3
1574455642214,2
1574455642254,2
1574455642295,1
1574455642335,2
1574455642375,2
1574455642416,2
1574455642456,2
1574455642496,2
1574455642537,1
1574455642577,2
1574455642617,2
1574455642658,2
1574455642698,1
1574455642738,1
1574455642779,1
1574455642819,2
1574455642859,2
1574455642899,2
1574455642940,2
1574455642980,2
1574455643020,2
1574455643061,2
1574455643101,1
1574455643141,2
1574455643182,1
1574455643222,1
1574455643262,2
1574455643303,1
1574455643343,2
1574455643383,2
1574455643424,1
1574455643464,1
1574455643504,1
1574455643544,2
1574455643585,1
1574455643625,1
1574455643665,2
1574455643706,1
1574455643746,2
1574455643786,2
1574455643827,1
1574455643867,1
1574455643907,1
1574455643947,2
1574455643988,1
1574455644028,2
1574455644068,2
1574455644109,1
1574455644149,1
1574455644189,2
1574455644230,1
1574455644270,2
1574455644310,2
1574455644351,1
1574455644391,2
1574455644431,2
1574455644472,1
1574455644512,2
1574455644552,2
1574455644592,2
1574455644633,2
1574455644673,2
1574455644713,2
1574455644753,3
1574455644794,2
1574455644834,3
1574455644874,2
1574455644915,1
1574455644955,2
1574455644995,2
1574455645035,24
1574455645076,2
1574455645116,1
1574455645156,1
1574455645196,2
1574455645237,1
1574455645277,2
1574455645317,2
1574455645357,2
1574455645398,2
1574455645438,2
1574455645478,2
1574455645519,1
1574455645559,1
1574455645599,2
1574455645639,2
1574455645680,1
1574455645720,2
1574455645760,3
1574455645800,3
1574455645841,2
1574455645881,2
1574455645921,3
1574455645962,1
1574455646002,1
1574455646042,1
1574455646082,2
1574455646123,1
1574455646163,1
1574455646203,2
1574455646244,10
1574455646284,2
1574455646324,2
1574455646365,3
1574455646405,1
1574455646445,1
1574455646486,1
1574455646526,1
1574455646566,2
1574455646607,1
1574455646647,1
1574455646687,2
1574455646727,2
1574455646768,2
1574455646808,3
1574455646848,3
1574455646888,3
1574455646929,2
1574455646969,3
1574455647009,4
1574455647050,2
1574455647090,2
1574455647130,4
1574455647171,1
1574455647211,2
1574455647251,2
1574455647291,2
1574455647332,2
1574455647372,2
1574455647412,28
1574455647453,1
1574455647493,1
1574455647533,2
1574455647574,1
1574455647614,2
1574455647654,2
1574455647695,1
1574455647735,1
1574455647775,1
1574455647815,2
1574455647856,1
1574455647896,2
1574455647936,2
1574455647977,2
1574455648017,2
1574455648057,2
1574455648097,3
1574455648138,2
1574455648178,2
1574455648218,2
1574455648258,2
1574455648299,2
1574455648339,1
1574455648379,2
1574455648419,2
1574455648460,1
1574455648500,2
1574455648540,2
1574455648581,30
1574455648621,2
1574455648661,1
1574455648702,1
1574455648742,1
1574455648782,1
1574455648822,2
1574455648863,1
1574455648903,2
1574455648943,2
1574455648984,1
1574455649024,1
1574455649064,2
1574455649104,2
1574455649145,1
1574455649185,2
1574455649225,2
1574455649266,1
1574455649306,2
1574455649346,2
1574455649386,2
1574455649427,2
1574455649467,2
1574455649507,2
1574455649547,3
1574455649588,1
1574455649628,2
1574455649668,2
1574455649708,3
1574455649749,33
1574455649789,3
1574455649830,1
1574455649870,2
1574455649910,2
1574455649951,1
1574455649991,2
1574455650031,2
1574455650071,3
1574455650112,2
1574455650152,2
1574455650192,3
1574455650233,2
1574455650273,2
1574455650313,3
1574455650354,2
1574455650394,2
1574455650434,2
1574455650474,3
1574455650515,2
1574455650555,2
1574455650595,3
1574455650636,1
1574455650676,1
1574455650716,2
1574455650756,2
1574455650797,2
1574455650837,2
1574455650878,2
1574455650918,10
1574455650958,1
1574455650998,2
1574455651039,1
1574455651079,2
1574455651119,2
1574455651160,1
1574455651200,1
1574455651240,2
1574455651280,2
1574455651321,1
1574455651361,2
1574455651401,2
1574455651442,1
1574455651482,2
1574455651522,2
1574455651563,1
1574455651603,2
1574455651643,2
1574455651683,2
1574455651724,1
1574455651764,2
1574455651804,2
1574455651845,1
1574455651885,1
1574455651925,2
1574455651965,2
1574455652006,1
1574455652046,1
1574455652086,7
1574455652126,4
1574455652167,3
1574455652207,4
1574455652247,3
1574455652288,2
1574455652328,2
1574455652368,3
1574455652409,1
1574455652449,2
1574455652489,3
1574455652530,2
1574455652570,1
1574455652610,3
1574455652650,2
1574455652691,1
1574455652731,2
1574455652771,2
1574455652812,2
1574455652852,2
1574455652892,2
1574455652932,2
1574455652972,3
1574455653013,1
1574455653053,2
1574455653093,2
1574455653134,1
1574455653174,1
1574455653214,16
1574455653254,2
1574455653295,1
1574455653335,1
1574455653375,1
1574455653415,2
1574455653456,2
1574455653496,3
1574455653536,2
1574455653576,4
1574455653617,2
1574455653657,1
1574455653697,2
1574455653737,2
1574455653778,1
1574455653818,1
1574455653858,2
1574455653898,2
1574455653939,1
1574455653979,1
1574455654019,2
1574455654060,1
1574455654100,1
1574455654140,2
1574455654181,0
1574455654221,1
1574455654261,1
1574455654301,2
1574455654342,10
1574455654382,1
1574455654422,2
1574455654463,1
1574455654503,1
1574455654543,1
1574455654583,2
1574455654624,1
1574455654664,1
1574455654704,2
1574455654744,2
1574455654785,1
1574455654825,2
1574455654865,2
1574455654906,2
1574455654946,2
1574455654986,3
1574455655026,3
1574455655067,2
1574455655107,3
1574455655147,3
1574455655188,2
1574455655228,3
1574455655268,3
1574455655308,3
1574455655349,2
1574455655389,2
1574455655429,2
1574455655470,5
1574455655510,1
1574455655550,2
1574455655590,2
1574455655631,1
1574455655671,2
1574455655711,2
1574455655751,3
1574455655792,2
1574455655832,2
1574455655872,3
1574455655912,3
1574455655953,3
1574455655993,3
1574455656033,3
1574455656074,2
1574455656114,2
1574455656154,3
1574455656194,3
1574455656235,1
1574455656275,2
1574455656315,3
1574455656355,3
1574455656396,3
1574455656436,2
1574455656476,2
1574455656517,3
1574455656557,2
1574455656597,4
1574455656637,2
1574455656678,1
1574455656718,1
1574455656758,2
1574455656798,5
1574455656839,2
1574455656879,1
1574455656919,2
1574455656960,2
1574455657000,3
1574455657040,2
1574455657080,5
1574455657121,2
1574455657161,4
1574455657201,7
1574455657242,4
1574455657282,4
1574455657322,4
1574455657362,6
1574455657403,6
1574455657443,5
1574455657483,4
1574455657524,3
1574455657564,6
1574455657604,5
1574455657645,5
1574455657685,3
1574455657725,5
1574455657765,4
1574455657806,2
1574455657846,3
1574455657886,3
1574455657926,3
1574455657967,4
1574455658007,3
1574455658047,5
1574455658088,2
1574455658128,4
1574455658168,5
1574455658209,3
1574455658249,5
1574455658289,6
1574455658330,5
1574455658370,7
1574455658410,6
1574455658451,5
1574455658491,6
1574455658531,6
1574455658572,4
1574455658612,6
1574455658652,6
1574455658692,6
1574455658733,5
1574455658773,13
1574455658813,6
1574455658853,6
1574455658894,6
1574455658934,6
1574455658974,7
1574455659015,6
1574455659055,5
1574455659095,9
1574455659135,9
1574455659176,9
1574455659216,9
1574455659256,8
1574455659296,10
1574455659337,8
1574455659377,9
1574455659417,8
1574455659457,8
1574455659498,6
1574455659538,8
1574455659578,8
1574455659618,8
1574455659659,7
1574455659699,7
1574455659739,7
1574455659779,6
1574455659820,6
1574455659860,18
1574455659900,5
1574455659940,4
1574455659981,3
1574455660021,2
1574455660061,4
1574455660101,2
1574455660142,3
1574455660182,2
1574455660222,3
1574455660262,3
1574455660303,2
1574455660343,2
1574455660383,3
1574455660423,4
1574455660464,2
1574455660504,3
1574455660544,3
1574455660584,2
1574455660625,2
1574455660665,3
1574455660705,2
1574455660745,3
1574455660786,2
1574455660826,2
1574455660866,4
1574455660906,3
1574455660947,1
1574455660987,1
1574455661027,1
1574455661068,1
1574455661108,1
1574455661148,3
1574455661188,2
1574455661229,1
1574455661269,3
1574455661309,2
1574455661349,2
1574455661390,1
1574455661430,2
1574455661470,2
1574455661511,2
1574455661551,2
1574455661591,2
1574455661631,2
1574455661672,1
1574455661712,2
1574455661752,2
1574455661792,2
1574455661833,1
1574455661873,1
1574455661913,2
1574455661954,1
1574455661994,1
1574455662034,10
1574455662074,2
1574455662115,1
1574455662155,2
1574455662195,2
1574455662235,2
1574455662276,1
1574455662316,1
1574455662356,2
1574455662397,1
1574455662437,1
1574455662477,1
1574455662517,2
1574455662558,1
1574455662598,2
1574455662638,2
1574455662678,3
1574455662719,1
1574455662759,2
1574455662799,3
1574455662839,3
1574455662880,2
1574455662920,3
1574455662960,3
1574455663001,3
1574455663041,3
1574455663081,3
1574455663121,3
1574455663162,4
1574455663202,2
1574455663242,4
1574455663282,4
1574455663322,5
1574455663363,4
1574455663403,3
1574455663443,1
1574455663483,2
1574455663524,1
1574455663564,2
1574455663604,3
1574455663645,1
1574455663685,1
1574455663725,2
1574455663765,3
1574455663806,2
1574455663846,1
1574455663886,1
1574455663926,2
1574455663967,1
1574455664007,1
1574455664047,1
1574455664088,1
1574455664128,1
1574455664168,14
1574455664208,2
1574455664249,2
1574455664289,1
1574455664329,2
1574455664369,2
1574455664410,1
1574455664450,2
1574455664490,1
1574455664531,1
1574455664571,1
1574455664611,2
1574455664651,2
1574455664692,1
1574455664732,1
1574455664772,2
1574455664813,1
1574455664853,1
1574455664893,2
1574455664933,2
1574455664974,1
1574455665014,1
1574455665054,1
1574455665094,2
1574455665135,1
1574455665175,2
1574455665215,14
1574455665256,2
1574455665296,2
1574455665336,3
1574455665376,3
1574455665417,2
1574455665457,3
1574455665497,3
1574455665537,4
1574455665578,3
1574455665618,3
1574455665658,3
1574455665698,2
1574455665739,1
1574455665779,1
1574455665819,2
1574455665860,1
1574455665900,1
1574455665940,2
1574455665980,2
1574455666021,1
1574455666061,1
1574455666101,1
1574455666141,2
1574455666182,2
1574455666222,1
1574455666262,36
1574455666302,6
1574455666343,1
1574455666383,2
1574455666423,2
1574455666464,1
1574455666504,2
1574455666544,2
1574455666585,1
1574455666625,2
1574455666665,2
1574455666705,2
1574455666746,1
1574455666786,2
1574455666826,2
1574455666866,2
1574455666907,2
1574455666947,2
1574455666987,2
1574455667027,2
1574455667068,3
1574455667108,2
1574455667148,2
1574455667189,2
1574455667229,3
1574455667269,2
1574455667309,2
1574455667350,7
1574455667390,2
1574455667430,2
1574455667471,1
1574455667511,2
1574455667551,1
1574455667591,1
1574455667632,1
1574455667672,1
1574455667712,2
1574455667753,1
1574455667793,1
1574455667833,2
1574455667873,2
1574455667914,1
1574455667954,2
1574455667994,3
1574455668034,3
1574455668075,2
1574455668115,1
1574455668155,2
1574455668195,2
1574455668236,1
1574455668276,1
1574455668316,2
1574455668356,31
1574455668397,6
1574455668437,1
1574455668477,2
1574455668517,2
1574455668558,1
1574455668598,2
1574455668638,1
1574455668678,2
1574455668719,1
1574455668759,1
1574455668799,2
1574455668840,1
1574455668880,1
1574455668920,2
1574455668960,2
1574455669001,2
1574455669041,2
1574455669081,2
1574455669122,1
1574455669162,2
1574455669202,2
1574455669243,1
1574455669283,2
1574455669323,2
1574455669363,3
1574455669404,20
1574455669444,3
1574455669484,3
1574455669524,3
1574455669565,2
1574455669605,2
1574455669645,2
1574455669685,3
1574455669726,2
1574455669766,2
1574455669806,2
1574455669847,1
1574455669887,1
1574455669927,2
1574455669967,2
1574455670008,1
1574455670048,1
1574455670088,1
1574455670128,2
1574455670169,1
1574455670209,1
1574455670249,2
1574455670289,2
1574455670330,1
1574455670370,2
1574455670410,2
1574455670450,15
1574455670491,2
1574455670531,2
1574455670571,3
1574455670611,4
1574455670652,2
1574455670692,4
1574455670732,2
1574455670772,3
1574455670813,1
1574455670853,1
1574455670893,2
1574455670934,1
1574455670974,1
1574455671014,1
1574455671054,2
1574455671095,1
1574455671135,1
1574455671175,2
1574455671216,1
1574455671256,1
1574455671296,2
1574455671336,2
1574455671377,1
1574455671417,1
1574455671457,2
1574455671498,7
1574455671538,6
1574455671578,2
1574455671618,2
1574455671659,1
1574455671699,2
1574455671739,2
1574455671780,1
1574455671820,2
1574455671860,1
1574455671900,2
1574455671941,1
1574455671981,2
1574455672021,2
1574455672062,2
1574455672102,2
1574455672142,3
1574455672182,3
1574455672223,2
1574455672263,3
1574455672303,3
1574455672343,4
1574455672384,3
1574455672424,4
1574455672464,4
1574455672505,3
1574455672545,11
1574455672585,5
1574455672626,4
1574455672666,5
1574455672706,5
1574455672746,5
1574455672787,5
1574455672827,4
1574455672867,5
1574455672907,5
1574455672948,4
1574455672988,4
1574455673028,3
1574455673069,4
1574455673109,2
1574455673149,3
1574455673189,4
1574455673230,2
1574455673270,3
1574455673310,3
1574455673350,2
1574455673391,1
1574455673431,2
1574455673471,2
1574455673512,2
1574455673552,29
1574455673592,4
1574455673632,3
1574455673673,3
1574455673713,2
1574455673753,2
1574455673793,2
1574455673834,1
1574455673874,1
1574455673914,2
1574455673954,3
1574455673995,1
1574455674035,1
1574455674075,1
1574455674115,2
1574455674156,1
1574455674196,2
1574455674236,2
1574455674276,2
1574455674317,2
1574455674357,2
1574455674397,2
1574455674437,3
1574455674478,2
1574455674518,3
1574455674558,38
1574455674598,12
1574455674639,2
1574455674679,3
1574455674719,3
1574455674760,2
1574455674800,2
1574455674840,3
1574455674880,3
1574455674921,3
1574455674961,2
1574455675001,3
1574455675041,2
1574455675082,2
1574455675122,2
1574455675162,2
1574455675202,2
1574455675243,3
1574455675283,3
1574455675323,4
1574455675363,3
1574455675404,3
1574455675444,3
1574455675484,3
1574455675524,4
1574455675565,2
1574455675605,7
1574455675645,2
1574455675685,3
1574455675726,2
1574455675766,3
1574455675806,2
1574455675847,2
1574455675887,2
1574455675927,3
1574455675967,3
1574455676008,2
1574455676048,3
1574455676088,3
1574455676128,3
1574455676169,3
1574455676209,3
1574455676249,3
1574455676289,4
1574455676330,3
1574455676370,2
1574455676410,2
1574455676451,1
1574455676491,1
1574455676531,1
1574455676571,39
1574455676612,12
1574455676652,1
1574455676692,2
1574455676732,2
1574455676773,2
1574455676813,2
1574455676853,2
1574455676893,2
1574455676934,1
1574455676974,2
1574455677014,1
1574455677054,2
1574455677095,1
1574455677135,1
1574455677175,2
1574455677215,2
1574455677256,2
1574455677296,2
1574455677336,2
1574455677377,1
1574455677417,2
1574455677457,3
1574455677497,3
1574455677538,1
1574455677578,27
1574455677618,7
1574455677658,2
1574455677699,1
1574455677739,1
1574455677779,1
1574455677819,2
1574455677860,1
1574455677900,2
1574455677940,2
1574455677981,1
1574455678021,3
1574455678061,3
1574455678101,2
1574455678142,1
1574455678182,1
1574455678222,2
1574455678262,2
1574455678303,1
1574455678343,1
1574455678383,2
1574455678423,2
1574455678464,1
1574455678504,2
1574455678544,2
1574455678585,19
1574455678625,3
1574455678665,2
1574455678705,2
1574455678746,2
1574455678786,2
1574455678826,2
1574455678866,2
1574455678907,1
1574455678947,2
1574455678987,3
1574455679028,1
1574455679068,1
1574455679108,1
1574455679148,2
1574455679189,1
1574455679229,2
1574455679269,2
1574455679310,2
1574455679350,2
1574455679390,2
1574455679430,2
1574455679471,1
1574455679511,2
1574455679551,31
1574455679591,12
1574455679632,1
1574455679672,2
1574455679712,2
1574455679753,1
1574455679793,1
1574455679833,2
1574455679873,2
1574455679914,1
1574455679954,2
1574455679994,2
1574455680034,3
1574455680075,1
1574455680115,1
1574455680155,1
1574455680195,2
1574455680236,1
1574455680276,2
1574455680316,2
1574455680356,2
1574455680397,2
1574455680437,1
1574455680477,2
1574455680518,1
1574455680558,22
1574455680598,8
1574455680638,2
1574455680679,1
1574455680719,1
1574455680759,2
1574455680799,2
1574455680840,2
1574455680880,2
1574455680920,2
1574455680960,2
1574455681001,2
1574455681041,2
1574455681081,2
1574455681121,2
1574455681162,2
1574455681202,2
1574455681242,3
1574455681282,3
1574455681323,3
1574455681363,3
1574455681403,3
1574455681443,4
1574455681484,4
1574455681524,4
1574455681564,22
1574455681604,9
1574455681645,4
1574455681685,6
1574455681725,6
1574455681766,5
1574455681806,6
1574455681846,6
1574455681886,6
1574455681927,5
1574455681967,5
1574455682007,5
1574455682048,5
1574455682088,2
1574455682128,2
1574455682168,3
1574455682209,3
1574455682249,5
1574455682289,6
1574455682329,5
1574455682370,5
1574455682410,4
1574455682450,4
1574455682490,4
1574455682531,22
1574455682571,8
1574455682611,4
1574455682652,3
1574455682692,4
1574455682732,4
1574455682772,5
1574455682813,4
1574455682853,5
1574455682893,5
1574455682933,6
1574455682974,5
1574455683014,6
1574455683054,6
1574455683094,6
1574455683135,6
1574455683175,6
1574455683215,6
1574455683255,6
1574455683296,3
1574455683336,4
1574455683376,5
1574455683416,3
1574455683457,6
1574455683497,5
1574455683537,22
1574455683577,11
1574455683618,4
1574455683658,5
1574455683698,5
1574455683738,7
1574455683779,2
1574455683819,3
1574455683859,3
1574455683899,5
1574455683940,5
1574455683980,2
1574455684020,3
1574455684061,3
1574455684101,3
1574455684141,3
1574455684181,3
1574455684222,2
1574455684262,2
1574455684302,2
1574455684342,2
1574455684383,2
1574455684423,2
1574455684463,3
1574455684503,21
1574455684544,5
1574455684584,2
1574455684624,3
1574455684665,2
1574455684705,2
1574455684745,3
1574455684785,4
1574455684826,2
1574455684866,2
1574455684906,4
1574455684946,4
1574455684987,4
1574455685027,3
1574455685067,4
1574455685107,3
1574455685148,2
1574455685188,3
1574455685228,3
1574455685269,3
1574455685309,3
1574455685349,3
1574455685389,3
1574455685430,3
1574455685470,37
1574455685510,16
1574455685550,4
1574455685591,1
1574455685631,3
1574455685671,2
1574455685711,3
1574455685752,2
1574455685792,2
1574455685832,2
1574455685872,3
1574455685913,1
1574455685953,1
1574455685993,2
1574455686033,2
1574455686074,1
1574455686114,2
1574455686154,2
1574455686194,2
1574455686235,1
1574455686275,1
1574455686315,2
1574455686355,2
1574455686396,2
1574455686436,25
1574455686476,8
1574455686516,3
1574455686557,2
1574455686597,3
1574455686637,2
1574455686678,2
1574455686718,3
1574455686758,3
1574455686798,3
1574455686839,3
1574455686879,2
1574455686919,3
1574455686960,1
1574455687000,3
1574455687040,3
1574455687080,3
1574455687121,2
1574455687161,1
1574455687201,3
1574455687241,2
1574455687282,1
1574455687322,1
1574455687362,2
1574455687402,23
1574455687443,9
1574455687483,2
1574455687523,2
1574455687564,4
1574455687604,3
1574455687644,4
1574455687684,5
1574455687725,2
1574455687765,4
1574455687805,3
1574455687845,4
1574455687886,4
1574455687926,4
1574455687966,5
1574455688006,6
1574455688047,6
1574455688087,6
1574455688127,6
1574455688168,6
1574455688208,6
1574455688248,6
1574455688288,6
1574455688329,5
1574455688369,28
1574455688409,15
1574455688449,9
1574455688490,6
1574455688530,7
1574455688570,6
1574455688610,7
1574455688651,7
1574455688691,7
1574455688731,8
1574455688772,7
1574455688812,7
1574455688852,8
1574455688892,9
1574455688933,7
1574455688973,8
1574455689013,8
1574455689053,9
1574455689094,9
1574455689134,8
1574455689174,9
1574455689214,10
1574455689255,9
1574455689295,9
1574455689335,32
1574455689375,18
1574455689416,10
1574455689456,8
1574455689496,7
1574455689537,9
1574455689577,7
1574455689617,9
1574455689657,8
1574455689698,4
1574455689738,7
1574455689778,7
1574455689819,6
1574455689859,5
1574455689899,3
1574455689939,5
1574455689980,3
1574455690020,4
1574455690060,4
1574455690100,5
1574455690141,3
1574455690181,5
1574455690221,4
1574455690262,4
1574455690302,31
1574455690342,16
1574455690382,9
1574455690423,4
1574455690463,4
1574455690503,5
1574455690543,3
1574455690584,5
1574455690624,3
1574455690664,5
1574455690705,3
